meal_description,carb,protein,fat,energy
"For my dinner, I savored a sandwich filled with regular peanut butter and reduced sugar jelly on white bread, complemented by a 12 fl oz can of diet decaffeinated cola.",44.6,13.29,18.52,386.64000000000004
"For a quick snack, I went with a large rectangular piece of Graham crackers, perfect for satisfying my cravings.",11.65,1.0,1.59,64.5
"For lunch, I savored a can of cola while munching on a small piece of thick-crust pizza that featured beans and vegetables.",102.75,22.21,21.22,683.3299999999999
"I had a refreshing snack that included a ripe banana, a delicious Quaker Chewy 90 Calorie Granola Bar, a Clif Bar for extra energy, and a tablespoon of peanut butter to spread on the granola bar.",95.85,15.97,14.6,540.86
"While snacking, I enjoyed a fun size package of taffy, a hard candy lollipop, a single stick of popsicle, and a cup of unsweetened bottled water to keep me hydrated.",41.699999999999996,0.11,1.2800000000000002,178.66
"For lunch, I had a small single serving bag of reduced fat flavored tortilla chips along with a piece of medium crust cheese pizza from a restaurant.",61.8,16.59,13.11,431.62
"During my lunch, I enjoyed the refreshing taste of the juice from one lemon, paired with a 24 fl oz sugar-free energy drink, a soft breadstick, and a delicious raw pear.",54.24,7.050000000000001,4.6,267.34000000000003
"For dinner, I savored a sleeve of Ritz crackers, complemented perfectly by a can of ready-to-heat pasta smothered in a rich tomato sauce with meat.",150.14,32.04,48.83,1164.5
"I enjoyed a single waffle, reduced fat, straight from the freezer for my lunch today.",18.48,3.77,2.77,115.6
"For my snack, I enjoyed a lollipop alongside a cup of reduced sodium noodle soup and a small bag of plain potato chips.",75.57,7.93,10.959999999999999,427.79999999999995
"For my snack, I enjoyed a child-sized serving of decaffeinated diet cola alongside a cup of dry roasted unsalted peanuts.",31.36,35.87,72.5,859.72
"For a quick snack, I relaxed with a delicious cocktail, savoring each sip.",17.55,0.0,0.43,200.25
"For dinner, I treated myself to a large caffeine-free fruit soda, a medium fast food order of golden french fries, and a delicious double cheeseburger made with two medium patties.",167.07,58.53,72.57,1562.7
"I treated myself to a delicious lunch that included a small chicken and bean burrito, a can of caffeine-free fruit soda, and a cup of plain tortilla chips for some crunch.",85.59,21.580000000000002,21.92,617.8199999999999
I treated myself to a refreshing can of caffeine-free fruit-flavored soft drink while munching on a small burrito loaded with delicious meat and beans for my snack.,65.69,18.55,19.26,507.36
"For a quick snack, I opted for a miniature chocolate chip muffin, paired with a 6 oz container of plain yogurt and a cup of juicy raw apple.",43.010000000000005,10.66,7.55,271.6
"For brunch, I enjoyed a can of caffeine-free fruit-flavored soft drink alongside a classic peanut butter and jelly sandwich made with regular peanut butter and jelly on wheat bread.",86.1,14.26,18.81,550.88
I had a delightful snack of a whole raw orange complemented by a chilled can of cola.,56.64,1.45,1.11,228.62
"To start my day, I enjoyed a sugar-free Monster energy drink, 16 fl oz, paired with a medium burrito that was loaded with fluffy eggs, tender potatoes, and hearty breakfast meat from a fast-food restaurant.",52.57,28.88,36.1,650.78
"I treated myself to a large Pan Dulce, delicately topped with sugar, while sipping on a bottle of unsweetened water for my snack.",65.37,10.13,14.87,433.84
"For breakfast today, I savored a regular bagel complemented by a 6 oz container of nonfat yogurt filled with fruity goodness.",76.31,18.68,1.6,396.25
"For breakfast, I had a regular whole wheat bagel with raisins.",54.53,9.99,1.47,267.75
"For lunch, I had a can of diet decaffeinated cola, a medium raw apple, and a regular tuna salad sandwich on bread.",60.95,18.75,21.51,503.6
"For my evening meal, I savored a fresh medium apple along with a satisfying peanut butter and jelly sandwich, spread generously with regular peanut butter and jelly on white bread.",78.27,13.41,18.85,510.56
"During my afternoon snack, I had two squares of graham crackers paired with a raw banana and a medium apple for some refreshing crunch.",68.05,2.89,2.35,280.64
"For my lunch, I savored a large oatmeal sandwich cookie filled with creme and washed it down with a can of caffeine-free fruit-flavored soft drink.",57.739999999999995,1.13,6.65,292.08000000000004
"During my snack time, I treated myself to a slice of moist zucchini bread.",16.95,1.97,5.18,120.8
"I treated myself to a mini croissant and a bun-size pork sausage for lunch, creating a satisfying and flavorful experience.",13.88,16.2,26.32,357.43
"During my afternoon break, I had a delightful cup of cooked carrots, enhanced with a touch of fat for extra flavor.",15.47,1.52,4.61,104.0
"I prepared a delicious lunch featuring a cup of cooked, diced ham that was both smoked and cured for added flavor.",1.41,29.0,6.63,186.26
"For dinner, I had a can of cola-flavored soft drink alongside a cup of ready-to-heat pasta with cream sauce.",79.42,10.15,24.43,571.24
"For a quick snack, I enjoyed a tube of low-fat yogurt mixed with fruit and one crunchy Nature Valley granola bar.",22.77,5.1,5.04,155.87
"For breakfast, I started my day with a cup of reduced sugar chocolate milk and enjoyed it alongside a milk 'n cereal bar.",47.870000000000005,11.1,6.97,306.56
"For breakfast, I started my day with a bottle of unsweetened bottled water, and a flavorful egg omelet made with a touch of oil, using one perfectly cooked egg.",0.37,6.44,8.46,105.05
"For my snack, I spread a tablespoon of almond butter and a tablespoon of butter on a medium slice of toasted sourdough bread.",18.98,6.78,20.98,282.34000000000003
"I kicked off my breakfast with a 20 fl oz bottle of bottled water, paired with a cup of whole milk and a satisfying cup of cooked instant oatmeal that had a delightful fruit flavor.",59.61,13.620000000000001,10.67,386.4
"For lunch, I had a can of cola paired with a piece of medium crust cheese pizza from school lunch.",82.19999999999999,20.09,13.56,523.74
"As a treat for my snack, I savored one Pepperidge Farm Cappuccino cookie, which was a delightful mix of buttery flavor and nutty textures.",9.79,0.99,3.11,69.6
I treated myself to a stick of part-skim mozzarella cheese paired with a package of two crunchy granola bars for a satisfying snack.,28.310000000000002,10.96,14.100000000000001,282.3
"For dinner, I had a bottle of unsweetened bottled water, a cup of hot herbal tea, a cup of home recipe cabbage with meat soup, and a cup of cooked white rice.",54.33,15.96,3.67,318.92
"For breakfast, I treated myself to a can of diet cola alongside a small piece of extra meat pizza with a medium crust.",27.93,14.39,12.629999999999999,283.94
"For breakfast, I had a hash brown patty from a fast food place, drizzled with a packet of hot pepper sauce, alongside a McDonald's breakfast burrito filled with egg and meat, and I finished off the meal with a fresh banana.",70.0,15.120000000000001,27.050000000000004,567.52
"As a quick snack, I savored a medium chocolate chip cookie along with a small bag of my favorite Cheez-It cheese crackers.",46.349999999999994,6.45,17.65,367.65
"For breakfast, I started my day with a bottle of unsweetened bottled water and a packet of instant oatmeal in a delicious flavor.",32.97,3.98,2.04,166.26
"During my lunch break, I enjoyed a small apple, a convenient pouch of applesauce, and a prepared package of noodle soup.",83.83,8.23,13.67,477.98
"While snacking, I sipped on a cup of bottled water and indulged in a refreshing 12 fl oz citrus carbonated drink.",25.59,1.71,1.15,115.32
"During dinner, I had a refreshing bottle of tap water (16.9 fl oz) and a 12 fl oz can of my favorite ready-to-drink nutritional drink.",62.79,14.14,9.41,390.6
"For lunch, I had a bottle of tap water filled with 16.9 fl oz and a regular microwave bag of kettle corn popcorn.",49.52,8.4,23.0,438.6
"For a quick snack, I opted for a cup of creamy chocolate milk made from dry mix and reduced fat milk, paired with a vibrant, medium raw apple for a wholesome touch.",52.82,9.0,5.1,282.56
"For breakfast this morning, I had a cup of Kellogg's Apple Jacks cereal, enjoyed with an individual school container of 100% apple juice and a cup of low-fat (1%) milk.",51.370000000000005,9.8,3.4299999999999997,266.96
"For my snack, I enjoyed a 1-liter bottle of unsweetened bottled water alongside a small single-serving bag of fry-shaped potato sticks.",14.78,1.86,9.54,144.76
"While relaxing, I treated myself to a juice box of fruit-flavored drink accompanied by a small single-serving bag of sour cream and onion chips.",49.16,1.82,8.7,270.12
"This morning, I savored a turkey burger on a white bun with an additional turkeyy patty drizzled with a tablespoon of creamy dressing, complemented by a refreshing 16 fl oz bottle of beer.",47.9,47.72,23.89,729.51
"For dinner, I savored a cheeseburger on a wheat bun with a medium patty, topped with a tablespoon of ketchup and a packet of mustard.",33.37,31.11,26.990000000000002,503.67
"For my snack, I enjoyed a 20 fl oz bottle of cola, paired with a packet of sweet and sour sauce, and a delicious egg roll filled with chicken or turkey.",84.92,6.329999999999999,9.11,436.17999999999995
My lunch consisted of a crunchy rice cereal granola bar and a small single-serving bag of reduced-fat cheese crackers for that perfect snack balance.,53.230000000000004,5.45,7.77,304.86
"For my snack, I popped a piece of sugar-free chewing gum and had a small single serving bag of flavored Fritos.",17.849999999999998,1.72,9.299999999999999,155.44000000000003
"This morning, I enjoyed a raw tangerine, accompanied by a strong espresso, and a delicious banana.",44.32,2.3200000000000003,0.87,175.31
"For my afternoon snack, I sipped on a 16.9 fl oz bottle of bottled, unsweetened water, munched on a whole hot chili pepper, spread a tablespoon of regular plain cream cheese on a medium croissant, and savored each bite.",28.09,5.8,17.2,289.02
"For my snack, I had a bottle of unsweetened bottled water, a fried chicken drumstick from a fast food restaurant, and a biscuit that I picked up there as well.",32.99,15.850000000000001,18.83,365.0
"For breakfast, I had a 6 oz container of fruit yogurt, a fresh banana, and a cup of tap water.",53.36,9.29,2.75,263.44
"At lunch, I kept hydrated with a 16.9 fl oz bottle of unsweetened water, complemented by a 32 fl oz can of Monster energy drink and a scrumptious doughnut covered in icing.",150.32,7.85,17.39,789.49
"Lunch today included a crispy croissant sandwich filled with savory ham and cheese, washed down with a bottle of carbonated citrus fruit drink.",52.08,14.86,20.439999999999998,448.67
"For lunch today, I relished a slice of American cheese complemented by a fruit-filled Toaster Strudel for a sweet touch.",27.189999999999998,6.24,14.64,261.1
"For my lunch, I enjoyed a frankfurter on a wheat bun, complemented by a tablespoon of ketchup, along with a refreshing cup of chocolate milk.",61.06,20.869999999999997,18.44,492.39
"For lunch today, I had a satisfying piece of chicken paired with a cup of cold tap water.",0.0,16.07,3.82,98.4
"For my infant's feeding, I offered a ripe raw banana along with a cup of soy milk.",40.78,7.71,4.01,217.06
"During my snack time, I enjoyed a bite-sized Snickers bar, a miniature 3 Musketeers bar, and a fresh medium apple.",37.83,1.36,3.25,174.35
"During my lunch break, I savored a single chicken tender from school and complemented it with a raw banana.",32.67,4.03,2.61,158.04
"For my breakfast, I indulged in a 6 oz container of nonfat yogurt mixed with fruit, alongside a medium cup of freshly brewed coffee and a cup of tap water.",25.53,9.23,0.39,145.9
"At snack time, I savored a medium chocolate chip cookie together with a medium fudge cookie, making for a perfect chocolatey duo.",41.42,3.51,11.68,277.5
"For dinner, I had a small single serving bag of sour cream and onion flavored potato chips alongside a frankfurter on a white bun.",40.5,13.55,20.84,395.44
