meal_description,carb,protein,fat,energy
"For a quick snack, I grabbed a 126g raw banana and a 30g chocolate chip cookie, which was simply irresistible.",46.59,3.1100000000000003,8.86,258.84
"For breakfast, I had 507g of bottled unsweetened water alongside a delicious 496g frozen coffee drink topped with whipped cream.",63.74,8.04,13.89,401.76
"As a midday snack, I indulged in 9.6g of beef jerky, complemented by 40g of tangy dill pickles and a delightful 43g piece of chocolate-covered fondant.",36.43,4.33,6.63,201.54
"My breakfast consisted of a delicious 90g cinnamon bun frosted to perfection, accompanied by a glass of 124g 100% orange juice.",57.94,4.84,24.099999999999998,466.32
"During my afternoon snack, I enjoyed 240g of refreshing tap water alongside 360g of crisp hard cider.",21.31,0.0,0.0,201.6
"At lunch today, I had 154g of a raw orange, 248g of rich whole chocolate milk, and 170g of pepperoni pizza with medium crust.",94.35,32.36,24.259999999999998,713.4200000000001
"For a quick snack, I grabbed 360g of unsweetened bottled water and paired it with 28g of lightly salted pretzels.",22.34,2.68,0.9,106.96
"At lunch today, I enjoyed a delightful 113g cornbread muffin, accompanied by 28g of crispy plain potato chips and a refreshing 154g raw orange.",90.80000000000001,9.91,19.18,565.99
"For a quick snack, I savored 50g of a freezer pop alongside 45g of Goldfish cheese crackers.",36.36,4.92,10.35,259.55
"During my lunch, I enjoyed a juicy 154g orange, a sweet 165g apple, a creamy 248g of reduced sugar chocolate milk, and a hearty 164g slice of stuffed crust pizza topped with pepperoni.",104.53,31.580000000000002,27.66,784.98
"For lunch, I savored 28g of fluffy white bread.",13.78,2.64,1.01,75.6
My afternoon snack consisted of a 75g vanilla ice cream bar paired with 140g of trail mix featuring chocolate bits.,95.49000000000001,17.89,63.989999999999995,969.9
"My breakfast consisted of 248g of rich chocolate milk and a 50g reduced-fat brownie cookie, a deliciously indulgent way to kick off my morning.",60.87,8.8,9.55,360.98
I treated myself to a refreshing 248g serving of reduced-fat chocolate milk for my snack.,30.08,7.42,4.71,188.48
"For lunch, I had 620g of caffeine-free fruit-flavored soft drink along with a thick crust pepperoni pizza from a restaurant, weighing 217g.",131.96,25.24,27.42,870.79
"This morning, my breakfast consisted of 360g of refreshing bottled water and a delightful 45g serving of Teddy Grahams.",34.95,3.01,4.77,193.5
My dinner consisted of a savory 75g scrambled egg mixed with vibrant dark-green vegetables and enhanced with some added fat.,0.94,7.99,9.62,123.75
"For my lunch, I indulged in a 140g Double cheeseburger and complemented it with 110g of French fries from a fast food restaurant.",69.66,26.419999999999998,37.239999999999995,724.0
"At lunch, I treated myself to a 117g soft taco with meat, enhanced by 30g of smooth and tangy regular sour cream.",23.080000000000002,12.110000000000001,19.96,317.96999999999997
"For breakfast today, I enjoyed a 135g sardine sandwich that was quite filling.",29.52,24.12,10.75,318.6
"At dinner, I enjoyed a 45g sautéed chicken drumstick, complemented by 190g of buttery frozen broccoli and a satisfying 260g baked potato, peel and all, slathered in cheese.",55.0,26.46,29.84,573.95
I treated myself to a snack of 111g garlic bread from frozen and a 28g portion of meatloaf made with ham.,48.03,15.07,20.53,438.34000000000003
"For my dinner, I savored an 85g beef hot dog sandwich on white bread.",15.51,9.66,17.81,264.35
"My breakfast consisted of 507g of bottled, unsweetened water, a 75g iced cake doughnut, and 57g of crunchy pork skin rinds.",38.42,38.129999999999995,35.230000000000004,633.3299999999999
"For my snack, I had a delicious 108g breakfast tart paired with a 42g General Mills Nature Valley Crunchy Granola Bar.",104.63,8.57,18.060000000000002,613.62
I kicked off my breakfast with a juicy 150g raw peach and a generous 507g of chilled bottled water.,15.15,1.36,0.4,63.0
"For breakfast, I had 244g of reduced fat (2%) milk alongside a sweet 70g pan dulce with sugar topping.",51.42,14.280000000000001,13.61,383.8
"My afternoon snack consisted of a 35g cereal bar, filled with oats and nuts and covered in a tasty non-chocolate coating.",21.05,3.01,7.0,159.25
"Today’s lunch featured a 135g cheeseburger on a white bun, complemented by 5g of mustard for an extra kick.",26.580000000000002,24.05,21.930000000000003,405.35
My afternoon snack consisted of a crunchy 40g granola bar and a sweet 45g butter cookie.,56.06,6.45,16.72,397.20000000000005
"For my snack, I had 240g of tap water alongside 150g of fresh raw blueberries.",21.74,1.11,0.5,85.5
"For my snack, I had 240g of unsweetened bottled water alongside a delicious 30g peanut butter cookie with chocolate.",17.85,2.34,7.59,142.5
"For a quick snack, I opted for 225g of Cape Cod chips.",22.9,0.0,0.18,220.5
"For my snack, I had 50g of breaded chicken tenders from fast food.",8.62,9.61,6.98,135.5
"I enjoyed 21g of creamy Colby Jack cheese with a satisfying 142g meat-filled turnover for lunch today, and I skipped the gravy.",43.720000000000006,18.08,19.53,422.86
"My afternoon snack included a crunchy 200g apple, 93g of delicious liquid yogurt, and a sweet 26g piece of fruit leather candy.",60.52,4.11,2.09,265.86
"My afternoon snack consisted of a delicious 108g breakfast tart complemented by a 279g serving of a fruity, caffeine-free soft drink.",105.87,4.47,9.8,527.4
"For lunch, I treated myself to a 64g egg roll stuffed with flavorful chicken or turkey.",17.25,6.31,7.56,161.92
"For my lunch today, I enjoyed a warm 116g grilled cheese sandwich featuring gooey cheddar cheese on white bread, along with a classic 46g peanut butter sandwich on white bread.",48.93,21.95,36.14,602.36
"Tonight's dinner consisted of 180g of pinto beans, prepared from dried and completely fat-free.",46.91,16.13,1.17,255.6
"For my snack, I had 80g of dill pickles.",1.59,0.38,0.34,9.6
"This afternoon's snack was quite delightful with a 95g vanilla ice cream cone, a chilled 50g popsicle, and a refreshing 507g of tap water to wash it down.",42.279999999999994,4.95,20.91,375.8
"At lunch, I had a tasty 126g banana, complemented by 248g of low-fat chocolate milk and a 142g slice of thin crust pepperoni pizza from the school cafeteria.",98.31,28.099999999999998,15.41,631.54
"This morning, my breakfast consisted of a fluffy 45g biscuit and a tasty 35g pork sausage.",19.77,9.68,18.049999999999997,280.25
"For a refreshing snack, I brewed 360g of hot leaf green tea and squeezed in 6g of fresh lemon juice to brighten the flavor.",0.41,0.81,0.01,4.92
"I enjoyed a refreshing lunch today that included 507g of unsweetened bottled water, 14.7g of zesty Italian dressing, a touch of 5g mustard, and a hearty 260g turkey submarine sandwich topped with cheese, lettuce, and tomato.",60.33,23.98,9.28,420.53
"For dinner, I had 75g of Italian sausage served in a 45g hot dog bun, topped with 17g of barbecue sauce and a hint of mustard, alongside 507g of refreshing bottled water.",31.35,18.4,21.689999999999998,399.34000000000003
"This morning, my breakfast included a 126g banana and a tasty 37g Nutri-Grain cereal bar from Kellogg's.",53.8,2.93,3.63,247.19
"During my snack time, I enjoyed a delicious 95g vanilla ice cream cone paired with a juicy 154g raw orange.",50.76,6.4,20.97,408.68
"I treated myself to a snack of 240g bottled unsweetened water, 11g of movie theater popcorn, a generous 244g serving of whole milk, and a delicious 50g popsicle.",25.4,8.68,13.29,252.23000000000002
Today’s lunch consisted of a refreshing 240g of bottled unsweetened water alongside a hearty 240g turkey and bacon submarine sandwich topped with crisp lettuce and juicy tomato.,46.68,25.03,22.73,494.4
"My snack today included 16g of chewy fruit leather and a 42g butter cookie with a luscious icing, making it a delightful treat.",44.02,1.51,6.72,240.26000000000002
"Today’s lunch featured a crisp 200g apple, a soul-warming 240g miso broth soybean soup, and a delightful 21g Nature Valley crunchy granola bar.",47.06999999999999,8.57,8.24,282.11
My dinner consisted of a juicy 135g cheeseburger on a white bun topped with 17g of ketchup.,30.98,24.02,21.78,419.47
"For my snack today, I had 248g of XS energy drink.",1.74,0.62,0.2,12.4
"For my snack, I had 248g of XS energy drink, along with 30g of liquid coffee creamer, and 240g of brewed coffee.",5.15,1.21,3.24,55.599999999999994
"I indulged in a 60g serving of plain Chex Mix, complemented by a 20g cookie and a crisp 180g raw pear for my snack.",85.89,6.970000000000001,11.190000000000001,457.80000000000007
"For lunch, I had 9g of sweet and sour sauce to accompany my 64g shrimp egg roll.",22.650000000000002,3.62,9.05,186.01999999999998
"My snack today featured a tasty 55g fried chicken wing, coated in that irresistible fast food flavor.",8.21,9.76,11.68,177.1
"My lunch consisted of 28g of plain potato chips, a 372g cola soft drink, 17g of ketchup for extra flavor, and a small hamburger on a white bun weighing 115g.",83.82,21.64,26.36,652.4200000000001
"For a delightful snack, I savored 240g of creamy vanilla ice cream, complemented by 507g of bottled water and a crispy 28g serving of lightly salted potato chips.",71.6,10.280000000000001,36.29,653.32
"I treated myself to a snack of 507g bottled unsweetened water, a hefty 526g milkshake with various flavors, and a small 18g portion of hard candy to satisfy my sweet tooth.",120.68,17.73,34.339999999999996,849.4
"My afternoon snack consisted of a 54g breakfast tart, complemented by 244g of whole milk and a delightful 110g serving of chocolate pudding.",75.49,12.469999999999999,17.74,510.5
"For my snack, I had 108g of thin crust pizza topped with various meats from a restaurant.",29.16,14.43,19.13,346.68
"For lunch, I had a 105g bagel, a 55g egg omelet made with butter, and a 24g Quaker Chewy Granola Bar.",72.22,18.919999999999998,13.15,476.52
"During my lunch today, I enjoyed 107g of medium crust pizza loaded with extra meat and vegetables alongside a 372g serving of fruit-flavored soft drink.",66.3,12.23,10.87,405.55
"This snack included 30g of a delightful peanut butter cookie and 150g of fresh, tart raspberries.",35.35,4.48,8.13,219.9
"For my snack, I enjoyed a refreshing 225g Screwdriver cocktail.",19.39,1.15,0.2,209.25
I enjoyed a lunch consisting of a 62g hard white roll filled with 75g of Italian sausage and topped with 17g of ketchup.,38.94,19.97,22.34,440.33
"I enjoyed a satisfying lunch featuring a 90g doughnut filled with custard and drizzled in icing, a fluffy 60g yeast doughnut, and some crispy fried chicken—175g of breast and 110g of thigh—both from my favorite fast-food place.",103.25,59.349999999999994,81.63999999999999,1380.35
"I started my day with a refreshing 507g of unsweetened bottled water, complemented by 55g of hash browns from fast food, a 20g serving of jelly, and a hearty 114g sausage and cheese on an English muffin.",58.69,16.59,32.93,588.12
I treated myself to 28g of delicious pork skin rinds for a quick snack.,0.0,17.16,8.76,152.32
"For breakfast today, I savored 21g of cheddar cheese, a soft 58g English muffin, and a hearty 55g scrambled egg cooked with margarine.",26.53,16.48,15.329999999999998,311.39
"For my snack, I had 26g of fruit leather and fruit snacks candy, along with a fresh 126g raw banana.",50.7,1.5100000000000002,1.16,207.04000000000002
"I started my day with a hearty breakfast, featuring a 102g hot dog sandwich on white bun, paired with 360g of bottled unsweetened water and garnished with 5g of mustard and 10g of ketchup.",27.29,11.72,18.74,327.31
"I enjoyed a delicious dinner featuring 136g of fried catfish, perfectly coated in oil.",13.4,21.76,20.94,334.56
"During my lunch break, I enjoyed 248g of whole chocolate milk, complemented by a juicy 154g raw orange and a slice of medium crust cheese pizza weighing 147g.",87.4,29.4,21.22,645.72
"For dinner, I had a delicious 157g roast beef sandwich.",34.87,23.82,16.17,383.08
"For a light snack, I sipped on 31g of delicious 100% citrus fruit juice blend.",3.78,0.13,0.02,15.81
"During my lunch break, I enjoyed a refreshing 124g canned orange juice paired with a 92g chicken fillet sandwich from the cafeteria.",41.730000000000004,14.29,7.57,291.68
I enjoyed a refreshing 126g banana paired with crunchy 60g raw carrots during my snack time.,34.53,1.9300000000000002,0.56,136.74
"I had a delightful lunch consisting of 57g of other flavored potato chips, a small 5g portion of mustard, a 102g plain hot dog sandwich on white bread, and a refreshing 372g of bottled iced green tea.",80.75,14.15,34.96,672.8
"During my afternoon snack, I enjoyed a refreshing 80g frozen fruit juice bar paired with a crunchy 165g raw apple.",43.11,1.08,0.33,169.8
"For my dinner, I enjoyed a satisfying 60g of ground turkey, accompanied by 163g of white rice and a tasty 217g mix of chicken and vegetables, ensuring no carrots or broccoli were included, all enhanced by soy sauce.",55.25,43.63,24.490000000000002,615.14
I treated myself to 18g of M&M's Milk Chocolate Candies and chewed on 2g of sugar-free gum for a quick snack.,14.71,0.78,3.8099999999999996,93.92
"For lunch, I had 57g of barbecue-flavored potato chips, a refreshing 372g caffeine-free fruit-flavored soft drink, a hearty 180g tuna salad sandwich on bread, and a boiled egg weighing 50g.",102.85000000000001,27.98,43.699999999999996,893.89
